job_id,job_role,company,experience,salary,location,rating,reviews,responsibilities,posted_on,job_link,company_link,job_description,tags,company_logo_url
140624501459,Associate Performance Test Engineer,Wolters Kluwer - Medknow Publications,0-2 Yrs,Not disclosed,Pune,,,"Monitoring tools,OOPS,Performance testing,Database,Programming,Troubleshooting,SQL,Testing",1 Day Ago,https://www.naukri.com/job-listings-associate-performance-test-engineer-wolters-kluwer-medknow-publications-pune-0-to-2-years-140624501459,https://www.naukri.com/medknow-publications-jobs-careers-2701712,Wolters Kluwer India Pvt Ltd (Pune) have a need for a Associate Performance Testing En...,"Monitoring tools, OOPS, Performance testing, Database, Programming, Troubleshooting, SQL, Testing",
140624501452,Software Engineer,Varian Medical Systems India Software Pvt Ltd,0-3 Yrs,Not disclosed,Pune,4.5,48  Reviews,"Software design,github,Agile scrum,Software development,UML,OOAD,Configuration management,Design development",1 Day Ago,https://www.naukri.com/job-listings-software-engineer-varian-medical-systems-india-software-pvt-ltd-pune-0-to-3-years-140624501452,https://www.naukri.com/varian-medical-systems-international-india-jobs-careers-3875208,Required: . 0-3 Years of software development experienceHands on experience in software...,"Software design, github, Agile scrum, Software development, UML, OOAD, Configuration management, Design development",https://img.naukimg.com/logo_images/groups/v1/4638213.gif
140624501266,Sales Engineer,Atlas Copco,3-6 Yrs,Not disclosed,Pune,4.3,659  Reviews,"Direct sales,Administration,debt collection,Costing,Sales,Brand management,Analytical,Consulting",1 Day Ago,https://www.naukri.com/job-listings-sales-engineer-atlas-copco-i-ltd-pune-3-to-6-years-140624501266,https://www.naukri.com/atlas-copco-jobs-careers-10914,"To appoint, motivate & support the activities of company agents & distributors as requi...","Direct sales, Administration, debt collection, Costing, Sales, Brand management, Analytical, Consulting",https://img.naukimg.com/logo_images/groups/v1/495544.gif
130624913892,Quality Engineer (Tester),Accenture,5-7 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"software testing,data mining,selenium,testing methodologies,api testing,performance testing,quality control,test cases",1 Day Ago,https://www.naukri.com/job-listings-quality-engineer-tester-accenture-solutions-pvt-ltd-pune-5-to-7-years-130624913892,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years of fu...,"software testing, data mining, selenium, testing methodologies, api testing, performance testing, quality control, test cases",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913869,Application Lead,Accenture,15-19 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"data services,microsoft azure,application development,devops,agile,sap bi,oracle,sap bods",1 Day Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-pune-15-to-19-years-130624913869,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Lead the effort to design, build and configure applications,...","data services, microsoft azure, application development, devops, agile, sap bi, oracle, sap bods",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913867,Application Developer,Accenture,3-5 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"net fullstack,fullstack development,software development life cycle,angular,troubleshooting,c#,css,javascript",1 Day Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-pune-3-to-5-years-130624913867,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","net fullstack, fullstack development, software development life cycle, angular, troubleshooting, c#, css, javascript",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913831,Software Development Engineer,Accenture,7-9 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"unit testing,payables,oracle,presentation skills,ebs,css,c++,accounting",1 Day Ago,https://www.naukri.com/job-listings-software-development-engineer-accenture-solutions-pvt-ltd-pune-7-to-9-years-130624913831,https://www.naukri.com/accenture-jobs-careers-7682,"Perform maintenance, enhancements and / or development work. Must have skills : Oracle ...","unit testing, payables, oracle, presentation skills, ebs, css, c++, accounting",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913786,Application Developer,Accenture,5-7 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"css,six sigma,javascript,react.js,angular,c#,project management,adobe xd",1 Day Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-pune-5-to-7-years-130624913786,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role Description : Design, build and configure applications to meet business pr...","css, six sigma, javascript, react.js, angular, c#, project management, adobe xd",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913763,Full Stack Engineer,Accenture,3-5 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"net fullstack,css,debugging,software development,software testing,fullstack development,web application,bootstrap",1 Day Ago,https://www.naukri.com/job-listings-full-stack-engineer-accenture-solutions-pvt-ltd-pune-3-to-5-years-130624913763,https://www.naukri.com/accenture-jobs-careers-7682,Project Role :Full Stack EngineerProject Role Description :Responsible for developing a...,"net fullstack, css, debugging, software development, software testing, fullstack development, web application, bootstrap",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913760,Security Architect,Accenture,2-6 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"cloud security,information security,networking,security penetration testing,web application security,burp suite,oscp,ceh",1 Day Ago,https://www.naukri.com/job-listings-security-architect-accenture-solutions-pvt-ltd-pune-2-to-6-years-130624913760,https://www.naukri.com/accenture-jobs-careers-7682,Must have skills : Security Penetration Testing. Good to have skills : NAMinimum 2 year...,"cloud security, information security, networking, security penetration testing, web application security, burp suite, oscp, ceh",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913758,Security Engineer,Accenture,2-4 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"risk assessments,information technology,oscp,vulnerability management,security penetration testing,cyber security,ceh,information security",1 Day Ago,https://www.naukri.com/job-listings-security-engineer-accenture-solutions-pvt-ltd-pune-2-to-4-years-130624913758,https://www.naukri.com/accenture-jobs-careers-7682,Experience with security incident response and managementProvide services to safeguard ...,"risk assessments, information technology, oscp, vulnerability management, security penetration testing, cyber security, ceh, information security",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913739,Application Lead,Accenture,12-16 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"data services,information technology,microsoft azure,cloud architecture,design principles,c#,continuous integration,asp.net mvc",1 Day Ago,https://www.naukri.com/job-listings-application-lead-accenture-solutions-pvt-ltd-pune-12-to-16-years-130624913739,https://www.naukri.com/accenture-jobs-careers-7682,"Project Role :Application LeadProject Role Description :Lead the effort to design, buil...","data services, information technology, microsoft azure, cloud architecture, design principles, c#, continuous integration, asp.net mvc",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
130624913735,Application Developer,Accenture,7-9 Yrs,Not disclosed,Pune,4.0,47695  Reviews,"kotlin,java,android architecture,android application development,design patterns,rest,software development,version control",1 Day Ago,https://www.naukri.com/job-listings-application-developer-accenture-solutions-pvt-ltd-pune-7-to-9-years-130624913735,https://www.naukri.com/accenture-jobs-careers-7682,Minimum 5 year(s) of experience is required. Educational Qualification : 15 years full ...,"kotlin, java, android architecture, android application development, design patterns, rest, software development, version control",https://www.naukri.com/hotjobs/images/v3/Accen_nov20.gif
